# /lscratch1/kbferre/app-traces/mutrino/cth-st/128/rank-000.txt
 delta	 tstmp
10	 1519431401187702
589678	 1519431401777380
58566	 1519431401835946
27555	 1519431401863501
17	 1519431401863518
13	 1519431401863531
16	 1519431401863547
1529298	 1519431403392845
254417	 1519431403647262
27065	 1519431403674327
16	 1519431403674343
11	 1519431403674354
12	 1519431403674366
9	 1519431403674375
11	 1519431403674386
10	 1519431403674396
10	 1519431403674406
9	 1519431403674415
11	 1519431403674426
19	 1519431403674445
14	 1519431403674459
11	 1519431403674470
10	 1519431403674480
10	 1519431403674490
9	 1519431403674499
11	 1519431403674510
10	 1519431403674520
10	 1519431403674530
10	 1519431403674540
10	 1519431403674550
10	 1519431403674560
13	 1519431403674573
10	 1519431403674583
11	 1519431403674594
9	 1519431403674603
10	 1519431403674613
10	 1519431403674623
10	 1519431403674633
9	 1519431403674642
23	 1519431403674665
96	 1519431403674761
16	 1519431403674777
9	 1519431403674786
11	 1519431403674797
15	 1519431403674812
12	 1519431403674824
583270	 1519431404258094
62333	 1519431404320427
28380	 1519431404348807
17	 1519431404348824
11	 1519431404348835
17	 1519431404348852
1552382	 1519431405901234
252592	 1519431406153826
30727	 1519431406184553
11	 1519431406184564
11	 1519431406184575
10	 1519431406184585
10	 1519431406184595
10	 1519431406184605
10	 1519431406184615
11	 1519431406184626
10	 1519431406184636
9	 1519431406184645
10	 1519431406184655
10	 1519431406184665
10	 1519431406184675
9	 1519431406184684
11	 1519431406184695
10	 1519431406184705
10	 1519431406184715
10	 1519431406184725
10	 1519431406184735
9	 1519431406184744
10	 1519431406184754
12	 1519431406184766
13	 1519431406184779
10	 1519431406184789
10	 1519431406184799
22	 1519431406184821
9	 1519431406184830
10	 1519431406184840
11	 1519431406184851
9	 1519431406184860
23	 1519431406184883
93	 1519431406184976
16	 1519431406184992
8	 1519431406185000
12	 1519431406185012
16	 1519431406185028
13	 1519431406185041
586013	 1519431406771054
58164	 1519431406829218
27725	 1519431406856943
13	 1519431406856956
11	 1519431406856967
17	 1519431406856984
1541960	 1519431408398944
255752	 1519431408654696
29144	 1519431408683840
15	 1519431408683855
11	 1519431408683866
9	 1519431408683875
12	 1519431408683887
10	 1519431408683897
10	 1519431408683907
10	 1519431408683917
10	 1519431408683927
9	 1519431408683936
10	 1519431408683946
11	 1519431408683957
10	 1519431408683967
9	 1519431408683976
10	 1519431408683986
10	 1519431408683996
10	 1519431408684006
10	 1519431408684016
11	 1519431408684027
9	 1519431408684036
10	 1519431408684046
9	 1519431408684055
14	 1519431408684069
9	 1519431408684078
10	 1519431408684088
10	 1519431408684098
10	 1519431408684108
10	 1519431408684118
9	 1519431408684127
10	 1519431408684137
23	 1519431408684160
94	 1519431408684254
18	 1519431408684272
8	 1519431408684280
14	 1519431408684294
15	 1519431408684309
12	 1519431408684321
586136	 1519431409270457
58479	 1519431409328936
28121	 1519431409357057
18	 1519431409357075
11	 1519431409357086
16	 1519431409357102
1527177	 1519431410884279
256798	 1519431411141077
34881	 1519431411175958
17	 1519431411175975
11	 1519431411175986
10	 1519431411175996
10	 1519431411176006
10	 1519431411176016
10	 1519431411176026
22	 1519431411176048
11	 1519431411176059
10	 1519431411176069
10	 1519431411176079
10	 1519431411176089
10	 1519431411176099
9	 1519431411176108
10	 1519431411176118
11	 1519431411176129
10	 1519431411176139
11	 1519431411176150
10	 1519431411176160
10	 1519431411176170
9	 1519431411176179
10	 1519431411176189
15	 1519431411176204
14	 1519431411176218
10	 1519431411176228
11	 1519431411176239
11	 1519431411176250
9	 1519431411176259
10	 1519431411176269
11	 1519431411176280
22	 1519431411176302
105	 1519431411176407
17	 1519431411176424
9	 1519431411176433
11	 1519431411176444
16	 1519431411176460
12	 1519431411176472
589494	 1519431411765966
60085	 1519431411826051
29173	 1519431411855224
14	 1519431411855238
12	 1519431411855250
34	 1519431411855284
1516278	 1519431413371562
255959	 1519431413627521
36069	 1519431413663590
17	 1519431413663607
11	 1519431413663618
10	 1519431413663628
10	 1519431413663638
12	 1519431413663650
9	 1519431413663659
11	 1519431413663670
10	 1519431413663680
10	 1519431413663690
10	 1519431413663700
10	 1519431413663710
11	 1519431413663721
9	 1519431413663730
10	 1519431413663740
10	 1519431413663750
10	 1519431413663760
10	 1519431413663770
9	 1519431413663779
12	 1519431413663791
9	 1519431413663800
10	 1519431413663810
13	 1519431413663823
9	 1519431413663832
10	 1519431413663842
9	 1519431413663851
11	 1519431413663862
10	 1519431413663872
9	 1519431413663881
10	 1519431413663891
23	 1519431413663914
93	 1519431413664007
16	 1519431413664023
10	 1519431413664033
11	 1519431413664044
16	 1519431413664060
11	 1519431413664071
589388	 1519431414253459
59873	 1519431414313332
26089	 1519431414339421
20	 1519431414339441
11	 1519431414339452
15	 1519431414339467
1528268	 1519431415867735
254718	 1519431416122453
30059	 1519431416152512
15	 1519431416152527
11	 1519431416152538
11	 1519431416152549
10	 1519431416152559
10	 1519431416152569
10	 1519431416152579
10	 1519431416152589
9	 1519431416152598
12	 1519431416152610
9	 1519431416152619
11	 1519431416152630
9	 1519431416152639
10	 1519431416152649
10	 1519431416152659
9	 1519431416152668
11	 1519431416152679
10	 1519431416152689
10	 1519431416152699
10	 1519431416152709
9	 1519431416152718
11	 1519431416152729
13	 1519431416152742
11	 1519431416152753
10	 1519431416152763
10	 1519431416152773
9	 1519431416152782
10	 1519431416152792
9	 1519431416152801
10	 1519431416152811
24	 1519431416152835
91	 1519431416152926
16	 1519431416152942
9	 1519431416152951
12	 1519431416152963
15	 1519431416152978
13	 1519431416152991
585111	 1519431416738102
69022	 1519431416807124
27198	 1519431416834322
15	 1519431416834337
11	 1519431416834348
16	 1519431416834364
1521179	 1519431418355543
250754	 1519431418606297
32871	 1519431418639168
26	 1519431418639194
11	 1519431418639205
11	 1519431418639216
10	 1519431418639226
10	 1519431418639236
12	 1519431418639248
9	 1519431418639257
10	 1519431418639267
10	 1519431418639277
10	 1519431418639287
10	 1519431418639297
9	 1519431418639306
11	 1519431418639317
10	 1519431418639327
9	 1519431418639336
11	 1519431418639347
10	 1519431418639357
9	 1519431418639366
28	 1519431418639394
10	 1519431418639404
10	 1519431418639414
13	 1519431418639427
10	 1519431418639437
10	 1519431418639447
9	 1519431418639456
10	 1519431418639466
11	 1519431418639477
10	 1519431418639487
9	 1519431418639496
22	 1519431418639518
93	 1519431418639611
16	 1519431418639627
9	 1519431418639636
13	 1519431418639649
16	 1519431418639665
10	 1519431418639675
586093	 1519431419225768
60423	 1519431419286191
27867	 1519431419314058
18	 1519431419314076
15	 1519431419314091
18	 1519431419314109
1535909	 1519431420850018
251379	 1519431421101397
32419	 1519431421133816
14	 1519431421133830
10	 1519431421133840
12	 1519431421133852
10	 1519431421133862
11	 1519431421133873
9	 1519431421133882
10	 1519431421133892
10	 1519431421133902
10	 1519431421133912
12	 1519431421133924
9	 1519431421133933
10	 1519431421133943
9	 1519431421133952
11	 1519431421133963
1937	 1519431421135900
13	 1519431421135913
12	 1519431421135925
9	 1519431421135934
10	 1519431421135944
10	 1519431421135954
9	 1519431421135963
14	 1519431421135977
11	 1519431421135988
10	 1519431421135998
10	 1519431421136008
10	 1519431421136018
1932	 1519431421137950
1858	 1519431421139808
2004	 1519431421141812
26	 1519431421141838
92	 1519431421141930
1853	 1519431421143783
9	 1519431421143792
1885	 1519431421145677
16	 1519431421145693
14	 1519431421145707
589267	 1519431421734974
61578	 1519431421796552
27837	 1519431421824389
19	 1519431421824408
11	 1519431421824419
16	 1519431421824435
1534148	 1519431423358583
258900	 1519431423617483
27227	 1519431423644710
1941	 1519431423646651
12	 1519431423646663
11	 1519431423646674
10	 1519431423646684
9	 1519431423646693
11	 1519431423646704
11	 1519431423646715
10	 1519431423646725
9	 1519431423646734
10	 1519431423646744
10	 1519431423646754
10	 1519431423646764
1892	 1519431423648656
15	 1519431423648671
9	 1519431423648680
10	 1519431423648690
9	 1519431423648699
10	 1519431423648709
10	 1519431423648719
10	 1519431423648729
11	 1519431423648740
13	 1519431423648753
9	 1519431423648762
10	 1519431423648772
9	 1519431423648781
10	 1519431423648791
9	 1519431423648800
11	 1519431423648811
9	 1519431423648820
23	 1519431423648843
127	 1519431423648970
18	 1519431423648988
9	 1519431423648997
11	 1519431423649008
17	 1519431423649025
13	 1519431423649038
589174	 1519431424238212
60730	 1519431424298942
27298	 1519431424326240
15	 1519431424326255
12	 1519431424326267
18	 1519431424326285
1526544	 1519431425852829
255311	 1519431426108140
27799	 1519431426135939
15	 1519431426135954
11	 1519431426135965
10	 1519431426135975
12	 1519431426135987
10	 1519431426135997
10	 1519431426136007
12	 1519431426136019
9	 1519431426136028
10	 1519431426136038
11	 1519431426136049
11	 1519431426136060
10	 1519431426136070
9	 1519431426136079
10	 1519431426136089
10	 1519431426136099
10	 1519431426136109
10	 1519431426136119
11	 1519431426136130
9	 1519431426136139
10	 1519431426136149
10	 1519431426136159
13	 1519431426136172
10	 1519431426136182
10	 1519431426136192
11	 1519431426136203
9	 1519431426136212
10	 1519431426136222
10	 1519431426136232
9	 1519431426136241
23	 1519431426136264
93	 1519431426136357
17	 1519431426136374
9	 1519431426136383
11	 1519431426136394
16	 1519431426136410
11	 1519431426136421
588055	 1519431426724476
60387	 1519431426784863
26608	 1519431426811471
16	 1519431426811487
11	 1519431426811498
17	 1519431426811515
1520909	 1519431428332424
258725	 1519431428591149
30978	 1519431428622127
16	 1519431428622143
11	 1519431428622154
11	 1519431428622165
10	 1519431428622175
12	 1519431428622187
10	 1519431428622197
10	 1519431428622207
12	 1519431428622219
9	 1519431428622228
10	 1519431428622238
10	 1519431428622248
10	 1519431428622258
10	 1519431428622268
10	 1519431428622278
11	 1519431428622289
10	 1519431428622299
11	 1519431428622310
10	 1519431428622320
9	 1519431428622329
10	 1519431428622339
10	 1519431428622349
15	 1519431428622364
10	 1519431428622374
10	 1519431428622384
10	 1519431428622394
9	 1519431428622403
9	 1519431428622412
15	 1519431428622427
15	 1519431428622442
26	 1519431428622468
95	 1519431428622563
16	 1519431428622579
10	 1519431428622589
10	 1519431428622599
16	 1519431428622615
13	 1519431428622628
585912	 1519431429208540
61998	 1519431429270538
30121	 1519431429300659
18	 1519431429300677
11	 1519431429300688
16	 1519431429300704
1520794	 1519431430821498
252391	 1519431431073889
31483	 1519431431105372
10	 1519431431105382
11	 1519431431105393
11	 1519431431105404
9	 1519431431105413
12	 1519431431105425
12	 1519431431105437
10	 1519431431105447
9	 1519431431105456
10	 1519431431105466
10	 1519431431105476
9	 1519431431105485
12	 1519431431105497
9	 1519431431105506
9	 1519431431105515
9	 1519431431105524
10	 1519431431105534
10	 1519431431105544
9	 1519431431105553
11	 1519431431105564
9	 1519431431105573
23	 1519431431105596
15	 1519431431105611
10	 1519431431105621
9	 1519431431105630
10	 1519431431105640
10	 1519431431105650
9	 1519431431105659
10	 1519431431105669
10	 1519431431105679
21	 1519431431105700
106	 1519431431105806
34	 1519431431105840
11	 1519431431105851
10	 1519431431105861
16	 1519431431105877
11	 1519431431105888
583595	 1519431431689483
61729	 1519431431751212
27601	 1519431431778813
18	 1519431431778831
11	 1519431431778842
17	 1519431431778859
1528122	 1519431433306981
254210	 1519431433561191
27526	 1519431433588717
16	 1519431433588733
12	 1519431433588745
10	 1519431433588755
10	 1519431433588765
10	 1519431433588775
10	 1519431433588785
13	 1519431433588798
9	 1519431433588807
12	 1519431433588819
10	 1519431433588829
10	 1519431433588839
10	 1519431433588849
9	 1519431433588858
10	 1519431433588868
10	 1519431433588878
12	 1519431433588890
10	 1519431433588900
10	 1519431433588910
9	 1519431433588919
10	 1519431433588929
10	 1519431433588939
14	 1519431433588953
11	 1519431433588964
10	 1519431433588974
9	 1519431433588983
10	 1519431433588993
10	 1519431433589003
10	 1519431433589013
9	 1519431433589022
24	 1519431433589046
94	 1519431433589140
16	 1519431433589156
9	 1519431433589165
17	 1519431433589182
15	 1519431433589197
14	 1519431433589211
587536	 1519431434176747
62559	 1519431434239306
27623	 1519431434266929
18	 1519431434266947
11	 1519431434266958
16	 1519431434266974
1519258	 1519431435786232
250146	 1519431436036378
32275	 1519431436068653
16	 1519431436068669
11	 1519431436068680
10	 1519431436068690
10	 1519431436068700
27	 1519431436068727
12	 1519431436068739
9	 1519431436068748
10	 1519431436068758
10	 1519431436068768
10	 1519431436068778
9	 1519431436068787
10	 1519431436068797
11	 1519431436068808
9	 1519431436068817
10	 1519431436068827
10	 1519431436068837
9	 1519431436068846
10	 1519431436068856
11	 1519431436068867
11	 1519431436068878
10	 1519431436068888
13	 1519431436068901
9	 1519431436068910
10	 1519431436068920
10	 1519431436068930
9	 1519431436068939
11	 1519431436068950
9	 1519431436068959
9	 1519431436068968
23	 1519431436068991
94	 1519431436069085
15	 1519431436069100
11	 1519431436069111
13	 1519431436069124
17	 1519431436069141
19	 1519431436069160
585924	 1519431436655084
59685	 1519431436714769
27173	 1519431436741942
18	 1519431436741960
13	 1519431436741973
16	 1519431436741989
1555724	 1519431438297713
255162	 1519431438552875
32772	 1519431438585647
15	 1519431438585662
10	 1519431438585672
13	 1519431438585685
9	 1519431438585694
11	 1519431438585705
10	 1519431438585715
11	 1519431438585726
10	 1519431438585736
10	 1519431438585746
11	 1519431438585757
17	 1519431438585774
13	 1519431438585787
13	 1519431438585800
9	 1519431438585809
9	 1519431438585818
10	 1519431438585828
11	 1519431438585839
10	 1519431438585849
10	 1519431438585859
13	 1519431438585872
10	 1519431438585882
13	 1519431438585895
9	 1519431438585904
11	 1519431438585915
9	 1519431438585924
10	 1519431438585934
10	 1519431438585944
10	 1519431438585954
9	 1519431438585963
22	 1519431438585985
94	 1519431438586079
17	 1519431438586096
9	 1519431438586105
11	 1519431438586116
16	 1519431438586132
11	 1519431438586143
585813	 1519431439171956
63022	 1519431439234978
27741	 1519431439262719
17	 1519431439262736
12	 1519431439262748
15	 1519431439262763
1540063	 1519431440802826
246894	 1519431441049720
31484	 1519431441081204
15	 1519431441081219
10	 1519431441081229
11	 1519431441081240
9	 1519431441081249
10	 1519431441081259
10	 1519431441081269
11	 1519431441081280
9	 1519431441081289
10	 1519431441081299
9	 1519431441081308
10	 1519431441081318
9	 1519431441081327
10	 1519431441081337
11	 1519431441081348
10	 1519431441081358
10	 1519431441081368
9	 1519431441081377
10	 1519431441081387
10	 1519431441081397
9	 1519431441081406
11	 1519431441081417
14	 1519431441081431
9	 1519431441081440
10	 1519431441081450
9	 1519431441081459
10	 1519431441081469
11	 1519431441081480
11	 1519431441081491
10	 1519431441081501
22	 1519431441081523
93	 1519431441081616
17	 1519431441081633
9	 1519431441081642
11	 1519431441081653
36	 1519431441081689
11	 1519431441081700
588384	 1519431441670084
62150	 1519431441732234
27483	 1519431441759717
16	 1519431441759733
13	 1519431441759746
19	 1519431441759765
1530530	 1519431443290295
255054	 1519431443545349
32672	 1519431443578021
13	 1519431443578034
11	 1519431443578045
10	 1519431443578055
17	 1519431443578072
15	 1519431443578087
12	 1519431443578099
11	 1519431443578110
10	 1519431443578120
10	 1519431443578130
10	 1519431443578140
11	 1519431443578151
10	 1519431443578161
9	 1519431443578170
10	 1519431443578180
9	 1519431443578189
11	 1519431443578200
10	 1519431443578210
11	 1519431443578221
9	 1519431443578230
10	 1519431443578240
10	 1519431443578250
14	 1519431443578264
9	 1519431443578273
10	 1519431443578283
11	 1519431443578294
10	 1519431443578304
10	 1519431443578314
9	 1519431443578323
10	 1519431443578333
24	 1519431443578357
93	 1519431443578450
18	 1519431443578468
9	 1519431443578477
11	 1519431443578488
17	 1519431443578505
11	 1519431443578516
587964	 1519431444166480
62095	 1519431444228575
28439	 1519431444257014
16	 1519431444257030
11	 1519431444257041
17	 1519431444257058
1526564	 1519431445783622
251136	 1519431446034758
29716	 1519431446064474
15	 1519431446064489
11	 1519431446064500
10	 1519431446064510
10	 1519431446064520
11	 1519431446064531
10	 1519431446064541
9	 1519431446064550
11	 1519431446064561
10	 1519431446064571
10	 1519431446064581
10	 1519431446064591
9	 1519431446064600
10	 1519431446064610
9	 1519431446064619
12	 1519431446064631
10	 1519431446064641
10	 1519431446064651
10	 1519431446064661
9	 1519431446064670
10	 1519431446064680
10	 1519431446064690
15	 1519431446064705
8	 1519431446064713
10	 1519431446064723
10	 1519431446064733
10	 1519431446064743
10	 1519431446064753
9	 1519431446064762
12	 1519431446064774
22	 1519431446064796
93	 1519431446064889
16	 1519431446064905
9	 1519431446064914
11	 1519431446064925
16	 1519431446064941
12	 1519431446064953
588281	 1519431446653234
60204	 1519431446713438
28080	 1519431446741518
16	 1519431446741534
11	 1519431446741545
16	 1519431446741561
1519301	 1519431448260862
255429	 1519431448516291
28828	 1519431448545119
14	 1519431448545133
15	 1519431448545148
13	 1519431448545161
11	 1519431448545172
12	 1519431448545184
9	 1519431448545193
10	 1519431448545203
10	 1519431448545213
10	 1519431448545223
10	 1519431448545233
10	 1519431448545243
11	 1519431448545254
9	 1519431448545263
10	 1519431448545273
10	 1519431448545283
10	 1519431448545293
10	 1519431448545303
9	 1519431448545312
11	 1519431448545323
10	 1519431448545333
10	 1519431448545343
15	 1519431448545358
10	 1519431448545368
9	 1519431448545377
10	 1519431448545387
11	 1519431448545398
9	 1519431448545407
10	 1519431448545417
10	 1519431448545427
23	 1519431448545450
94	 1519431448545544
17	 1519431448545561
11	 1519431448545572
10	 1519431448545582
17	 1519431448545599
11	 1519431448545610
587629	 1519431449133239
60403	 1519431449193642
26969	 1519431449220611
17	 1519431449220628
11	 1519431449220639
17	 1519431449220656
1544844	 1519431450765500
254678	 1519431451020178
33594	 1519431451053772
23	 1519431451053795
11	 1519431451053806
10	 1519431451053816
10	 1519431451053826
10	 1519431451053836
10	 1519431451053846
10	 1519431451053856
9	 1519431451053865
11	 1519431451053876
10	 1519431451053886
10	 1519431451053896
10	 1519431451053906
10	 1519431451053916
9	 1519431451053925
10	 1519431451053935
11	 1519431451053946
10	 1519431451053956
10	 1519431451053966
9	 1519431451053975
10	 1519431451053985
10	 1519431451053995
13	 1519431451054008
11	 1519431451054019
9	 1519431451054028
11	 1519431451054039
10	 1519431451054049
9	 1519431451054058
10	 1519431451054068
17	 1519431451054085
27	 1519431451054112
93	 1519431451054205
16	 1519431451054221
9	 1519431451054230
12	 1519431451054242
16	 1519431451054258
12	 1519431451054270
584299	 1519431451638569
63549	 1519431451702118
29271	 1519431451731389
19	 1519431451731408
11	 1519431451731419
16	 1519431451731435
1545100	 1519431453276535
255022	 1519431453531557
28667	 1519431453560224
5192	 1519431453565416
11	 1519431453565427
11	 1519431453565438
9	 1519431453565447
10	 1519431453565457
12	 1519431453565469
10	 1519431453565479
10	 1519431453565489
9	 1519431453565498
10	 1519431453565508
10	 1519431453565518
10	 1519431453565528
11	 1519431453565539
9	 1519431453565548
10	 1519431453565558
10	 1519431453565568
10	 1519431453565578
23	 1519431453565601
10	 1519431453565611
11	 1519431453565622
9	 1519431453565631
14	 1519431453565645
10	 1519431453565655
9	 1519431453565664
10	 1519431453565674
9	 1519431453565683
11	 1519431453565694
10	 1519431453565704
10	 1519431453565714
22	 1519431453565736
74	 1519431453565810
18	 1519431453565828
9	 1519431453565837
12	 1519431453565849
17	 1519431453565866
11	 1519431453565877
586370	 1519431454152247
61453	 1519431454213700
26703	 1519431454240403
16	 1519431454240419
13	 1519431454240432
17	 1519431454240449
1549253	 1519431455789702
243609	 1519431456033311
34654	 1519431456067965
17	 1519431456067982
11	 1519431456067993
13	 1519431456068006
10	 1519431456068016
10	 1519431456068026
10	 1519431456068036
9	 1519431456068045
10	 1519431456068055
10	 1519431456068065
11	 1519431456068076
9	 1519431456068085
10	 1519431456068095
9	 1519431456068104
10	 1519431456068114
11	 1519431456068125
10	 1519431456068135
11	 1519431456068146
9	 1519431456068155
10	 1519431456068165
9	 1519431456068174
10	 1519431456068184
14	 1519431456068198
9	 1519431456068207
11	 1519431456068218
10	 1519431456068228
10	 1519431456068238
9	 1519431456068247
9	 1519431456068256
10	 1519431456068266
23	 1519431456068289
107	 1519431456068396
17	 1519431456068413
9	 1519431456068422
11	 1519431456068433
16	 1519431456068449
11	 1519431456068460
590842	 1519431456659302
62090	 1519431456721392
26431	 1519431456747823
17	 1519431456747840
11	 1519431456747851
15	 1519431456747866
1533911	 1519431458281777
248147	 1519431458529924
40595	 1519431458570519
11	 1519431458570530
11	 1519431458570541
13	 1519431458570554
10	 1519431458570564
10	 1519431458570574
5756	 1519431458576330
16	 1519431458576346
10	 1519431458576356
11	 1519431458576367
10	 1519431458576377
12	 1519431458576389
10	 1519431458576399
9	 1519431458576408
11	 1519431458576419
10	 1519431458576429
10	 1519431458576439
10	 1519431458576449
5280	 1519431458581729
15	 1519431458581744
10	 1519431458581754
20	 1519431458581774
15	 1519431458581789
11	 1519431458581800
9	 1519431458581809
10	 1519431458581819
10	 1519431458581829
9	 1519431458581838
11	 1519431458581849
10	 1519431458581859
23	 1519431458581882
93	 1519431458581975
16	 1519431458581991
9	 1519431458582000
13	 1519431458582013
16	 1519431458582029
14	 1519431458582043
588705	 1519431459170748
60262	 1519431459231010
27255	 1519431459258265
15	 1519431459258280
12	 1519431459258292
18	 1519431459258310
1528449	 1519431460786759
250683	 1519431461037442
28032	 1519431461065474
17	 1519431461065491
11	 1519431461065502
10	 1519431461065512
12	 1519431461065524
10	 1519431461065534
10	 1519431461065544
10	 1519431461065554
9	 1519431461065563
11	 1519431461065574
10	 1519431461065584
11	 1519431461065595
9	 1519431461065604
13	 1519431461065617
10	 1519431461065627
10	 1519431461065637
9	 1519431461065646
10	 1519431461065656
11	 1519431461065667
9	 1519431461065676
9	 1519431461065685
11	 1519431461065696
13	 1519431461065709
10	 1519431461065719
10	 1519431461065729
10	 1519431461065739
9	 1519431461065748
10	 1519431461065758
18	 1519431461065776
12	 1519431461065788
23	 1519431461065811
93	 1519431461065904
17	 1519431461065921
9	 1519431461065930
12	 1519431461065942
14	 1519431461065956
12	 1519431461065968
590677	 1519431461656645
59289	 1519431461715934
27732	 1519431461743666
14	 1519431461743680
11	 1519431461743691
18	 1519431461743709
1530279	 1519431463273988
250435	 1519431463524423
34348	 1519431463558771
15	 1519431463558786
11	 1519431463558797
10	 1519431463558807
10	 1519431463558817
10	 1519431463558827
10	 1519431463558837
10	 1519431463558847
12	 1519431463558859
9	 1519431463558868
10	 1519431463558878
10	 1519431463558888
10	 1519431463558898
9	 1519431463558907
10	 1519431463558917
11	 1519431463558928
14	 1519431463558942
10	 1519431463558952
10	 1519431463558962
10	 1519431463558972
9	 1519431463558981
10	 1519431463558991
16	 1519431463559007
9	 1519431463559016
12	 1519431463559028
9	 1519431463559037
9	 1519431463559046
10	 1519431463559056
9	 1519431463559065
11	 1519431463559076
22	 1519431463559098
93	 1519431463559191
16	 1519431463559207
9	 1519431463559216
10	 1519431463559226
17	 1519431463559243
12	 1519431463559255
589035	 1519431464148290
59676	 1519431464207966
29063	 1519431464237029
18	 1519431464237047
12	 1519431464237059
17	 1519431464237076
1539267	 1519431465776343
255889	 1519431466032232
33007	 1519431466065239
16	 1519431466065255
11	 1519431466065266
10	 1519431466065276
10	 1519431466065286
13	 1519431466065299
9	 1519431466065308
10	 1519431466065318
10	 1519431466065328
10	 1519431466065338
10	 1519431466065348
9	 1519431466065357
12	 1519431466065369
9	 1519431466065378
10	 1519431466065388
9	 1519431466065397
10	 1519431466065407
12	 1519431466065419
10	 1519431466065429
11	 1519431466065440
9	 1519431466065449
10	 1519431466065459
14	 1519431466065473
9	 1519431466065482
10	 1519431466065492
9	 1519431466065501
11	 1519431466065512
10	 1519431466065522
10	 1519431466065532
11	 1519431466065543
21	 1519431466065564
91	 1519431466065655
16	 1519431466065671
10	 1519431466065681
11	 1519431466065692
16	 1519431466065708
11	 1519431466065719
588085	 1519431466653804
60652	 1519431466714456
28274	 1519431466742730
19	 1519431466742749
11	 1519431466742760
17	 1519431466742777
1535735	 1519431468278512
271451	 1519431468549963
26843	 1519431468576806
17	 1519431468576823
12	 1519431468576835
11	 1519431468576846
10	 1519431468576856
10	 1519431468576866
10	 1519431468576876
10	 1519431468576886
10	 1519431468576896
11	 1519431468576907
10	 1519431468576917
9	 1519431468576926
10	 1519431468576936
10	 1519431468576946
10	 1519431468576956
9	 1519431468576965
11	 1519431468576976
11	 1519431468576987
10	 1519431468576997
10	 1519431468577007
9	 1519431468577016
10	 1519431468577026
13	 1519431468577039
11	 1519431468577050
10	 1519431468577060
9	 1519431468577069
10	 1519431468577079
9	 1519431468577088
10	 1519431468577098
10	 1519431468577108
28	 1519431468577136
91	 1519431468577227
16	 1519431468577243
9	 1519431468577252
11	 1519431468577263
15	 1519431468577278
12	 1519431468577290
588148	 1519431469165438
63082	 1519431469228520
26955	 1519431469255475
19	 1519431469255494
12	 1519431469255506
24	 1519431469255530
1540314	 1519431470795844
252207	 1519431471048051
29775	 1519431471077826
13	 1519431471077839
11	 1519431471077850
11	 1519431471077861
9	 1519431471077870
10	 1519431471077880
12	 1519431471077892
9	 1519431471077901
10	 1519431471077911
10	 1519431471077921
9	 1519431471077930
10	 1519431471077940
9	 1519431471077949
11	 1519431471077960
9	 1519431471077969
10	 1519431471077979
10	 1519431471077989
9	 1519431471077998
10	 1519431471078008
9	 1519431471078017
11	 1519431471078028
10	 1519431471078038
14	 1519431471078052
9	 1519431471078061
10	 1519431471078071
12	 1519431471078083
14	 1519431471078097
14	 1519431471078111
9	 1519431471078120
10	 1519431471078130
22	 1519431471078152
93	 1519431471078245
16	 1519431471078261
8	 1519431471078269
12	 1519431471078281
15	 1519431471078296
12	 1519431471078308
588770	 1519431471667078
59364	 1519431471726442
28613	 1519431471755055
17	 1519431471755072
13	 1519431471755085
16	 1519431471755101
1518691	 1519431473273792
256414	 1519431473530206
28514	 1519431473558720
12	 1519431473558732
10	 1519431473558742
12	 1519431473558754
11	 1519431473558765
10	 1519431473558775
10	 1519431473558785
9	 1519431473558794
10	 1519431473558804
10	 1519431473558814
12	 1519431473558826
9	 1519431473558835
10	 1519431473558845
9	 1519431473558854
10	 1519431473558864
10	 1519431473558874
9	 1519431473558883
11	 1519431473558894
10	 1519431473558904
10	 1519431473558914
10	 1519431473558924
10	 1519431473558934
15	 1519431473558949
9	 1519431473558958
11	 1519431473558969
9	 1519431473558978
11	 1519431473558989
9	 1519431473558998
10	 1519431473559008
10	 1519431473559018
22	 1519431473559040
136	 1519431473559176
17	 1519431473559193
9	 1519431473559202
11	 1519431473559213
15	 1519431473559228
12	 1519431473559240
588429	 1519431474147669
61353	 1519431474209022
27463	 1519431474236485
16	 1519431474236501
12	 1519431474236513
14	 1519431474236527
1529457	 1519431475765984
249196	 1519431476015180
32393	 1519431476047573
13	 1519431476047586
10	 1519431476047596
11	 1519431476047607
10	 1519431476047617
10	 1519431476047627
11	 1519431476047638
10	 1519431476047648
10	 1519431476047658
10	 1519431476047668
9	 1519431476047677
10	 1519431476047687
10	 1519431476047697
9	 1519431476047706
11	 1519431476047717
9	 1519431476047726
10	 1519431476047736
10	 1519431476047746
10	 1519431476047756
10	 1519431476047766
9	 1519431476047775
12	 1519431476047787
13	 1519431476047800
10	 1519431476047810
9	 1519431476047819
9	 1519431476047828
10	 1519431476047838
9	 1519431476047847
12	 1519431476047859
9	 1519431476047868
23	 1519431476047891
92	 1519431476047983
16	 1519431476047999
9	 1519431476048008
11	 1519431476048019
17	 1519431476048036
11	 1519431476048047
585551	 1519431476633598
60271	 1519431476693869
26669	 1519431476720538
18	 1519431476720556
11	 1519431476720567
18	 1519431476720585
1530860	 1519431478251445
249004	 1519431478500449
32663	 1519431478533112
18	 1519431478533130
14	 1519431478533144
10	 1519431478533154
12	 1519431478533166
9	 1519431478533175
10	 1519431478533185
10	 1519431478533195
11	 1519431478533206
10	 1519431478533216
9	 1519431478533225
12	 1519431478533237
9	 1519431478533246
