# /lscratch1/kbferre/app-traces/mutrino/lulesh/125/rank-000.txt
 delta	 tstmp
16989	 1503728515096406
17309	 1503728515113715
17144	 1503728515130859
17223	 1503728515148082
17029	 1503728515165111
17288	 1503728515182399
17105	 1503728515199504
17037	 1503728515216541
17225	 1503728515233766
17252	 1503728515251018
17066	 1503728515268084
17081	 1503728515285165
17125	 1503728515302290
17144	 1503728515319434
17080	 1503728515336514
17179	 1503728515353693
17193	 1503728515370886
17050	 1503728515387936
17107	 1503728515405043
17178	 1503728515422221
17149	 1503728515439370
17130	 1503728515456500
17150	 1503728515473650
17234	 1503728515490884
17010	 1503728515507894
17158	 1503728515525052
17205	 1503728515542257
17093	 1503728515559350
17109	 1503728515576459
17273	 1503728515593732
17073	 1503728515610805
17147	 1503728515627952
17179	 1503728515645131
17261	 1503728515662392
17114	 1503728515679506
17093	 1503728515696599
17248	 1503728515713847
17128	 1503728515730975
17081	 1503728515748056
17073	 1503728515765129
17202	 1503728515782331
17124	 1503728515799455
17043	 1503728515816498
17118	 1503728515833616
17316	 1503728515850932
16985	 1503728515867917
17165	 1503728515885082
17193	 1503728515902275
17078	 1503728515919353
17100	 1503728515936453
17039	 1503728515953492
17250	 1503728515970742
17084	 1503728515987826
17174	 1503728516005000
17140	 1503728516022140
17157	 1503728516039297
17016	 1503728516056313
17335	 1503728516073648
17137	 1503728516090785
17110	 1503728516107895
17004	 1503728516124899
17215	 1503728516142114
17108	 1503728516159222
17086	 1503728516176308
17200	 1503728516193508
17084	 1503728516210592
17024	 1503728516227616
17214	 1503728516244830
17210	 1503728516262040
17123	 1503728516279163
17072	 1503728516296235
17255	 1503728516313490
17122	 1503728516330612
17136	 1503728516347748
17087	 1503728516364835
17186	 1503728516382021
17120	 1503728516399141
17080	 1503728516416221
17255	 1503728516433476
17090	 1503728516450566
17067	 1503728516467633
17161	 1503728516484794
17185	 1503728516501979
17054	 1503728516519033
17227	 1503728516536260
17087	 1503728516553347
17196	 1503728516570543
17167	 1503728516587710
16983	 1503728516604693
17270	 1503728516621963
17047	 1503728516639010
23874	 1503728516662884
16986	 1503728516679870
17095	 1503728516696965
17104	 1503728516714069
17159	 1503728516731228
17059	 1503728516748287
17086	 1503728516765373
17111	 1503728516782484
25253	 1503728516807737
17662	 1503728516825399
23292	 1503728516848691
20639	 1503728516869330
19314	 1503728516888644
15270	 1503728516903914
17113	 1503728516921027
17011	 1503728516938038
23532	 1503728516961570
24003	 1503728516985573
22927	 1503728517008500
16324	 1503728517024824
18297	 1503728517043121
15634	 1503728517058755
16952	 1503728517075707
17166	 1503728517092873
16992	 1503728517109865
17138	 1503728517127003
16988	 1503728517143991
17033	 1503728517161024
17106	 1503728517178130
17064	 1503728517195194
17074	 1503728517212268
16837	 1503728517229105
17260	 1503728517246365
17067	 1503728517263432
17005	 1503728517280437
17155	 1503728517297592
17018	 1503728517314610
17210	 1503728517331820
16958	 1503728517348778
17035	 1503728517365813
17200	 1503728517383013
16923	 1503728517399936
16998	 1503728517416934
17135	 1503728517434069
17243	 1503728517451312
16950	 1503728517468262
16978	 1503728517485240
17042	 1503728517502282
17004	 1503728517519286
17033	 1503728517536319
17048	 1503728517553367
17130	 1503728517570497
20869	 1503728517591366
17066	 1503728517608432
17122	 1503728517625554
17147	 1503728517642701
16993	 1503728517659694
16904	 1503728517676598
17187	 1503728517693785
17078	 1503728517710863
17076	 1503728517727939
17133	 1503728517745072
17171	 1503728517762243
18143	 1503728517780386
17085	 1503728517797471
17131	 1503728517814602
17123	 1503728517831725
16949	 1503728517848674
17091	 1503728517865765
17102	 1503728517882867
16985	 1503728517899852
17003	 1503728517916855
17198	 1503728517934053
17048	 1503728517951101
21049	 1503728517972150
14071	 1503728517986221
17066	 1503728518003287
16982	 1503728518020269
17060	 1503728518037329
17171	 1503728518054500
17158	 1503728518071658
17010	 1503728518088668
17154	 1503728518105822
17123	 1503728518122945
17055	 1503728518140000
17119	 1503728518157119
17092	 1503728518174211
17122	 1503728518191333
17116	 1503728518208449
16927	 1503728518225376
17068	 1503728518242444
17053	 1503728518259497
16997	 1503728518276494
17163	 1503728518293657
17133	 1503728518310790
17115	 1503728518327905
16986	 1503728518344891
17320	 1503728518362211
17096	 1503728518379307
17021	 1503728518396328
16990	 1503728518413318
17186	 1503728518430504
17123	 1503728518447627
17007	 1503728518464634
17045	 1503728518481679
24226	 1503728518505905
17123	 1503728518523028
17010	 1503728518540038
17073	 1503728518557111
17100	 1503728518574211
17090	 1503728518591301
17046	 1503728518608347
16979	 1503728518625326
17130	 1503728518642456
17062	 1503728518659518
21104	 1503728518680622
17151	 1503728518697773
19616	 1503728518717389
18668	 1503728518736057
16871	 1503728518752928
16884	 1503728518769812
17194	 1503728518787006
16990	 1503728518803996
17073	 1503728518821069
17084	 1503728518838153
17056	 1503728518855209
17001	 1503728518872210
21460	 1503728518893670
14241	 1503728518907911
18635	 1503728518926546
17268	 1503728518943814
16986	 1503728518960800
17029	 1503728518977829
17173	 1503728518995002
17081	 1503728519012083
16899	 1503728519028982
17245	 1503728519046227
16967	 1503728519063194
17038	 1503728519080232
17095	 1503728519097327
17115	 1503728519114442
17099	 1503728519131541
17121	 1503728519148662
17116	 1503728519165778
17087	 1503728519182865
17147	 1503728519200012
17077	 1503728519217089
17129	 1503728519234218
17128	 1503728519251346
16939	 1503728519268285
17081	 1503728519285366
17214	 1503728519302580
17148	 1503728519319728
16955	 1503728519336683
17193	 1503728519353876
17112	 1503728519370988
17034	 1503728519388022
17147	 1503728519405169
17057	 1503728519422226
17012	 1503728519439238
17078	 1503728519456316
17139	 1503728519473455
17287	 1503728519490742
16978	 1503728519507720
16991	 1503728519524711
17248	 1503728519541959
17117	 1503728519559076
16993	 1503728519576069
17032	 1503728519593101
17165	 1503728519610266
17107	 1503728519627373
16976	 1503728519644349
17170	 1503728519661519
17187	 1503728519678706
17051	 1503728519695757
17097	 1503728519712854
19787	 1503728519732641
17648	 1503728519750289
19055	 1503728519769344
16691	 1503728519786035
16996	 1503728519803031
17107	 1503728519820138
17017	 1503728519837155
17071	 1503728519854226
17209	 1503728519871435
17038	 1503728519888473
17150	 1503728519905623
17138	 1503728519922761
17112	 1503728519939873
17148	 1503728519957021
17023	 1503728519974044
17201	 1503728519991245
17004	 1503728520008249
17027	 1503728520025276
17067	 1503728520042343
17004	 1503728520059347
16965	 1503728520076312
17084	 1503728520093396
17171	 1503728520110567
17073	 1503728520127640
17134	 1503728520144774
17025	 1503728520161799
17114	 1503728520178913
17108	 1503728520196021
17059	 1503728520213080
17088	 1503728520230168
17138	 1503728520247306
16982	 1503728520264288
17104	 1503728520281392
17135	 1503728520298527
17026	 1503728520315553
17236	 1503728520332789
17000	 1503728520349789
17080	 1503728520366869
17054	 1503728520383923
17024	 1503728520400947
17178	 1503728520418125
17113	 1503728520435238
17027	 1503728520452265
17044	 1503728520469309
17168	 1503728520486477
17018	 1503728520503495
17065	 1503728520520560
17041	 1503728520537601
17200	 1503728520554801
17206	 1503728520572007
16944	 1503728520588951
17191	 1503728520606142
17147	 1503728520623289
16919	 1503728520640208
17053	 1503728520657261
17273	 1503728520674534
16980	 1503728520691514
17029	 1503728520708543
17095	 1503728520725638
17127	 1503728520742765
17099	 1503728520759864
16908	 1503728520776772
17190	 1503728520793962
17094	 1503728520811056
17053	 1503728520828109
22855	 1503728520850964
17027	 1503728520867991
27915	 1503728520895906
18923	 1503728520914829
14573	 1503728520929402
17004	 1503728520946406
17057	 1503728520963463
17111	 1503728520980574
17063	 1503728520997637
17056	 1503728521014693
17152	 1503728521031845
16977	 1503728521048822
17171	 1503728521065993
17091	 1503728521083084
16994	 1503728521100078
16968	 1503728521117046
17227	 1503728521134273
17050	 1503728521151323
16982	 1503728521168305
17085	 1503728521185390
17161	 1503728521202551
17003	 1503728521219554
17033	 1503728521236587
17147	 1503728521253734
17133	 1503728521270867
17082	 1503728521287949
16993	 1503728521304942
17144	 1503728521322086
17104	 1503728521339190
17009	 1503728521356199
17125	 1503728521373324
17034	 1503728521390358
17066	 1503728521407424
17166	 1503728521424590
17073	 1503728521441663
17015	 1503728521458678
17028	 1503728521475706
17150	 1503728521492856
17045	 1503728521509901
17171	 1503728521527072
16988	 1503728521544060
17095	 1503728521561155
17183	 1503728521578338
17027	 1503728521595365
16924	 1503728521612289
17144	 1503728521629433
17168	 1503728521646601
17085	 1503728521663686
17006	 1503728521680692
17064	 1503728521697756
17082	 1503728521714838
17076	 1503728521731914
17101	 1503728521749015
17076	 1503728521766091
17068	 1503728521783159
17096	 1503728521800255
17070	 1503728521817325
17035	 1503728521834360
17115	 1503728521851475
16974	 1503728521868449
16977	 1503728521885426
17129	 1503728521902555
17034	 1503728521919589
16945	 1503728521936534
17161	 1503728521953695
16980	 1503728521970675
17124	 1503728521987799
17108	 1503728522004907
16884	 1503728522021791
17134	 1503728522038925
16984	 1503728522055909
17018	 1503728522072927
17088	 1503728522090015
17130	 1503728522107145
17243	 1503728522124388
16864	 1503728522141252
17270	 1503728522158522
17027	 1503728522175549
16887	 1503728522192436
17263	 1503728522209699
17082	 1503728522226781
17031	 1503728522243812
17039	 1503728522260851
17052	 1503728522277903
17067	 1503728522294970
17116	 1503728522312086
17029	 1503728522329115
17077	 1503728522346192
17122	 1503728522363314
17006	 1503728522380320
17049	 1503728522397369
17045	 1503728522414414
23672	 1503728522438086
16975	 1503728522455061
17200	 1503728522472261
16996	 1503728522489257
17052	 1503728522506309
17163	 1503728522523472
16996	 1503728522540468
17180	 1503728522557648
17105	 1503728522574753
17144	 1503728522591897
16946	 1503728522608843
27015	 1503728522635858
20230	 1503728522656088
24260	 1503728522680348
15863	 1503728522696211
19144	 1503728522715355
17964	 1503728522733319
17484	 1503728522750803
17032	 1503728522767835
17067	 1503728522784902
19168	 1503728522804070
17184	 1503728522821254
17018	 1503728522838272
19031	 1503728522857303
15826	 1503728522873129
17465	 1503728522890594
18614	 1503728522909208
17051	 1503728522926259
17101	 1503728522943360
16943	 1503728522960303
17144	 1503728522977447
17052	 1503728522994499
17067	 1503728523011566
16912	 1503728523028478
17110	 1503728523045588
17148	 1503728523062736
17009	 1503728523079745
17071	 1503728523096816
17117	 1503728523113933
16979	 1503728523130912
17064	 1503728523147976
16958	 1503728523164934
17114	 1503728523182048
17116	 1503728523199164
17026	 1503728523216190
16950	 1503728523233140
17164	 1503728523250304
17024	 1503728523267328
16948	 1503728523284276
16997	 1503728523301273
17136	 1503728523318409
16963	 1503728523335372
16991	 1503728523352363
17133	 1503728523369496
17064	 1503728523386560
17082	 1503728523403642
17020	 1503728523420662
17156	 1503728523437818
17081	 1503728523454899
16932	 1503728523471831
17150	 1503728523488981
17001	 1503728523505982
17132	 1503728523523114
16947	 1503728523540061
17112	 1503728523557173
17069	 1503728523574242
17101	 1503728523591343
17003	 1503728523608346
17183	 1503728523625529
17081	 1503728523642610
17028	 1503728523659638
17089	 1503728523676727
17108	 1503728523693835
16970	 1503728523710805
17235	 1503728523728040
16868	 1503728523744908
17153	 1503728523762061
16981	 1503728523779042
16961	 1503728523796003
17067	 1503728523813070
17100	 1503728523830170
17122	 1503728523847292
16968	 1503728523864260
17091	 1503728523881351
17009	 1503728523898360
17102	 1503728523915462
17106	 1503728523932568
17052	 1503728523949620
17032	 1503728523966652
17141	 1503728523983793
16911	 1503728524000704
17182	 1503728524017886
16966	 1503728524034852
17706	 1503728524052558
16369	 1503728524068927
17021	 1503728524085948
17133	 1503728524103081
17017	 1503728524120098
17058	 1503728524137156
17057	 1503728524154213
17148	 1503728524171361
17019	 1503728524188380
17020	 1503728524205400
17174	 1503728524222574
17146	 1503728524239720
16984	 1503728524256704
17188	 1503728524273892
16922	 1503728524290814
17023	 1503728524307837
17002	 1503728524324839
17160	 1503728524341999
17041	 1503728524359040
17015	 1503728524376055
17030	 1503728524393085
17113	 1503728524410198
17085	 1503728524427283
16968	 1503728524444251
17047	 1503728524461298
17163	 1503728524478461
17008	 1503728524495469
17099	 1503728524512568
17028	 1503728524529596
17105	 1503728524546701
17051	 1503728524563752
17054	 1503728524580806
17128	 1503728524597934
17069	 1503728524615003
17013	 1503728524632016
17063	 1503728524649079
17091	 1503728524666170
17135	 1503728524683305
16942	 1503728524700247
20915	 1503728524721162
17628	 1503728524738790
16959	 1503728524755749
21362	 1503728524777111
21574	 1503728524798685
18588	 1503728524817273
17141	 1503728524834414
17173	 1503728524851587
16921	 1503728524868508
17090	 1503728524885598
17161	 1503728524902759
17069	 1503728524919828
17116	 1503728524936944
17079	 1503728524954023
17112	 1503728524971135
16922	 1503728524988057
17055	 1503728525005112
17161	 1503728525022273
17042	 1503728525039315
17161	 1503728525056476
17115	 1503728525073591
17045	 1503728525090636
17056	 1503728525107692
17057	 1503728525124749
17049	 1503728525141798
17036	 1503728525158834
17115	 1503728525175949
17048	 1503728525192997
17161	 1503728525210158
17074	 1503728525227232
17041	 1503728525244273
17001	 1503728525261274
17058	 1503728525278332
17154	 1503728525295486
16867	 1503728525312353
18106	 1503728525330459
16978	 1503728525347437
17044	 1503728525364481
17075	 1503728525381556
17196	 1503728525398752
17079	 1503728525415831
17025	 1503728525432856
17053	 1503728525449909
17123	 1503728525467032
17055	 1503728525484087
17112	 1503728525501199
16967	 1503728525518166
20530	 1503728525538696
16969	 1503728525555665
19599	 1503728525575264
17614	 1503728525592878
16904	 1503728525609782
16551	 1503728525626333
17079	 1503728525643412
17172	 1503728525660584
17109	 1503728525677693
17111	 1503728525694804
17026	 1503728525711830
17110	 1503728525728940
17165	 1503728525746105
16977	 1503728525763082
17112	 1503728525780194
17089	 1503728525797283
17089	 1503728525814372
16987	 1503728525831359
17083	 1503728525848442
16949	 1503728525865391
17104	 1503728525882495
17089	 1503728525899584
17063	 1503728525916647
17118	 1503728525933765
17182	 1503728525950947
16984	 1503728525967931
17065	 1503728525984996
17078	 1503728526002074
17078	 1503728526019152
17067	 1503728526036219
17047	 1503728526053266
17156	 1503728526070422
16933	 1503728526087355
17167	 1503728526104522
16992	 1503728526121514
17162	 1503728526138676
16997	 1503728526155673
16971	 1503728526172644
17175	 1503728526189819
17107	 1503728526206926
16997	 1503728526223923
17096	 1503728526241019
17021	 1503728526258040
17117	 1503728526275157
17046	 1503728526292203
17020	 1503728526309223
17104	 1503728526326327
17087	 1503728526343414
17026	 1503728526360440
17138	 1503728526377578
17127	 1503728526394705
17011	 1503728526411716
17006	 1503728526428722
17076	 1503728526445798
17144	 1503728526462942
16988	 1503728526479930
17056	 1503728526496986
17028	 1503728526514014
17183	 1503728526531197
17062	 1503728526548259
17091	 1503728526565350
16952	 1503728526582302
17133	 1503728526599435
17012	 1503728526616447
17137	 1503728526633584
17089	 1503728526650673
19867	 1503728526670540
17044	 1503728526687584
19765	 1503728526707349
18025	 1503728526725374
16121	 1503728526741495
15897	 1503728526757392
17222	 1503728526774614
24578	 1503728526799192
17146	 1503728526816338
16916	 1503728526833254
17153	 1503728526850407
17056	 1503728526867463
17076	 1503728526884539
17131	 1503728526901670
17080	 1503728526918750
17077	 1503728526935827
17017	 1503728526952844
17108	 1503728526969952
17125	 1503728526987077
17654	 1503728527004731
17447	 1503728527022178
17181	 1503728527039359
18136	 1503728527057495
16912	 1503728527074407
18637	 1503728527093044
16695	 1503728527109739
15965	 1503728527125704
17134	 1503728527142838
17008	 1503728527159846
17033	 1503728527176879
17171	 1503728527194050
17075	 1503728527211125
17104	 1503728527228229
17061	 1503728527245290
17004	 1503728527262294
17144	 1503728527279438
21099	 1503728527300537
14077	 1503728527314614
17714	 1503728527332328
16453	 1503728527348781
17100	 1503728527365881
17061	 1503728527382942
17062	 1503728527400004
16896	 1503728527416900
17235	 1503728527434135
17027	 1503728527451162
17027	 1503728527468189
17140	 1503728527485329
17017	 1503728527502346
17146	 1503728527519492
17020	 1503728527536512
17161	 1503728527553673
17135	 1503728527570808
17060	 1503728527587868
17025	 1503728527604893
17177	 1503728527622070
17096	 1503728527639166
17104	 1503728527656270
17018	 1503728527673288
17123	 1503728527690411
17011	 1503728527707422
17067	 1503728527724489
17102	 1503728527741591
17154	 1503728527758745
17016	 1503728527775761
17024	 1503728527792785
17258	 1503728527810043
17065	 1503728527827108
16975	 1503728527844083
17162	 1503728527861245
17150	 1503728527878395
17020	 1503728527895415
16993	 1503728527912408
17011	 1503728527929419
17091	 1503728527946510
16965	 1503728527963475
17100	 1503728527980575
17135	 1503728527997710
16977	 1503728528014687
17094	 1503728528031781
17135	 1503728528048916
17113	 1503728528066029
17034	 1503728528083063
17184	 1503728528100247
17061	 1503728528117308
17146	 1503728528134454
17078	 1503728528151532
17094	 1503728528168626
19629	 1503728528188255
17018	 1503728528205273
17200	 1503728528222473
17115	 1503728528239588
16999	 1503728528256587
17158	 1503728528273745
17033	 1503728528290778
17012	 1503728528307790
17089	 1503728528324879
17159	 1503728528342038
17181	 1503728528359219
17008	 1503728528376227
17100	 1503728528393327
24209	 1503728528417536
17291	 1503728528434827
17190	 1503728528452017
25704	 1503728528477721
19849	 1503728528497570
15250	 1503728528512820
16888	 1503728528529708
17227	 1503728528546935
17048	 1503728528563983
17037	 1503728528581020
17039	 1503728528598059
20839	 1503728528618898
17175	 1503728528636073
17196	 1503728528653269
20920	 1503728528674189
23694	 1503728528697883
19980	 1503728528717863
14513	 1503728528732376
18450	 1503728528750826
15707	 1503728528766533
17122	 1503728528783655
16995	 1503728528800650
17078	 1503728528817728
17039	 1503728528834767
17012	 1503728528851779
17188	 1503728528868967
17002	 1503728528885969
17128	 1503728528903097
17107	 1503728528920204
17172	 1503728528937376
17084	 1503728528954460
17051	 1503728528971511
16993	 1503728528988504
17127	 1503728529005631
17097	 1503728529022728
16919	 1503728529039647
17172	 1503728529056819
17143	 1503728529073962
17131	 1503728529091093
17100	 1503728529108193
17042	 1503728529125235
17150	 1503728529142385
17032	 1503728529159417
17061	 1503728529176478
17076	 1503728529193554
17118	 1503728529210672
16991	 1503728529227663
16929	 1503728529244592
17143	 1503728529261735
17123	 1503728529278858
16991	 1503728529295849
17088	 1503728529312937
17107	 1503728529330044
17115	 1503728529347159
17144	 1503728529364303
16989	 1503728529381292
17209	 1503728529398501
17074	 1503728529415575
17069	 1503728529432644
17084	 1503728529449728
16986	 1503728529466714
17027	 1503728529483741
17137	 1503728529500878
17073	 1503728529517951
17045	 1503728529534996
18567	 1503728529553563
17128	 1503728529570691
17102	 1503728529587793
16999	 1503728529604792
17195	 1503728529621987
17152	 1503728529639139
16897	 1503728529656036
17187	 1503728529673223
17101	 1503728529690324
17100	 1503728529707424
17019	 1503728529724443
17124	 1503728529741567
17071	 1503728529758638
17122	 1503728529775760
17046	 1503728529792806
17045	 1503728529809851
17130	 1503728529826981
17040	 1503728529844021
17043	 1503728529861064
17238	 1503728529878302
17034	 1503728529895336
16919	 1503728529912255
17103	 1503728529929358
17104	 1503728529946462
16966	 1503728529963428
17047	 1503728529980475
17044	 1503728529997519
17079	 1503728530014598
17134	 1503728530031732
17024	 1503728530048756
17129	 1503728530065885
17115	 1503728530083000
17034	 1503728530100034
17041	 1503728530117075
21499	 1503728530138574
14013	 1503728530152587
17182	 1503728530169769
16973	 1503728530186742
17113	 1503728530203855
17072	 1503728530220927
16962	 1503728530237889
17072	 1503728530254961
17028	 1503728530271989
17112	 1503728530289101
16960	 1503728530306061
17146	 1503728530323207
17033	 1503728530340240
17043	 1503728530357283
17266	 1503728530374549
16976	 1503728530391525
17039	 1503728530408564
17081	 1503728530425645
17078	 1503728530442723
16871	 1503728530459594
17158	 1503728530476752
17096	 1503728530493848
17030	 1503728530510878
17021	 1503728530527899
17174	 1503728530545073
19720	 1503728530564793
17025	 1503728530581818
17207	 1503728530599025
17122	 1503728530616147
17044	 1503728530633191
17198	 1503728530650389
16959	 1503728530667348
16897	 1503728530684245
17101	 1503728530701346
17073	 1503728530718419
16995	 1503728530735414
17104	 1503728530752518
17014	 1503728530769532
17150	 1503728530786682
16923	 1503728530803605
17099	 1503728530820704
17055	 1503728530837759
17092	 1503728530854851
16934	 1503728530871785
16973	 1503728530888758
17222	 1503728530905980
17008	 1503728530922988
19241	 1503728530942229
17089	 1503728530959318
16973	 1503728530976291
17118	 1503728530993409
16947	 1503728531010356
17201	 1503728531027557
16930	 1503728531044487
16988	 1503728531061475
19597	 1503728531081072
17071	 1503728531098143
17149	 1503728531115292
17007	 1503728531132299
17100	 1503728531149399
17114	 1503728531166513
18094	 1503728531184607
17025	 1503728531201632
17895	 1503728531219527
16311	 1503728531235838
17060	 1503728531252898
17148	 1503728531270046
17160	 1503728531287206
16912	 1503728531304118
19699	 1503728531323817
17578	 1503728531341395
17160	 1503728531358555
19305	 1503728531377860
17624	 1503728531395484
17044	 1503728531412528
16335	 1503728531428863
17194	 1503728531446057
16876	 1503728531462933
17065	 1503728531479998
17050	 1503728531497048
17080	 1503728531514128
17005	 1503728531531133
17076	 1503728531548209
17137	 1503728531565346
17016	 1503728531582362
17099	 1503728531599461
16987	 1503728531616448
17165	 1503728531633613
17036	 1503728531650649
17077	 1503728531667726
17062	 1503728531684788
17021	 1503728531701809
17112	 1503728531718921
17089	 1503728531736010
17000	 1503728531753010
17220	 1503728531770230
17005	 1503728531787235
17049	 1503728531804284
17007	 1503728531821291
17142	 1503728531838433
17047	 1503728531855480
17049	 1503728531872529
17113	 1503728531889642
17110	 1503728531906752
17063	 1503728531923815
17042	 1503728531940857
17150	 1503728531958007
17281	 1503728531975288
16906	 1503728531992194
16992	 1503728532009186
17098	 1503728532026284
17048	 1503728532043332
17075	 1503728532060407
17128	 1503728532077535
17081	 1503728532094616
17125	 1503728532111741
17022	 1503728532128763
17087	 1503728532145850
17090	 1503728532162940
16931	 1503728532179871
17031	 1503728532196902
17207	 1503728532214109
17101	 1503728532231210
16999	 1503728532248209
17022	 1503728532265231
17164	 1503728532282395
17044	 1503728532299439
17037	 1503728532316476
17212	 1503728532333688
17168	 1503728532350856
17053	 1503728532367909
16966	 1503728532384875
17256	 1503728532402131
17083	 1503728532419214
17033	 1503728532436247
17129	 1503728532453376
17190	 1503728532470566
23575	 1503728532494141
17133	 1503728532511274
17029	 1503728532528303
19981	 1503728532548284
23496	 1503728532571780
14614	 1503728532586394
18357	 1503728532604751
17149	 1503728532621900
17016	 1503728532638916
17171	 1503728532656087
17054	 1503728532673141
17112	 1503728532690253
17047	 1503728532707300
17025	 1503728532724325
17082	 1503728532741407
17197	 1503728532758604
17003	 1503728532775607
16885	 1503728532792492
17247	 1503728532809739
17157	 1503728532826896
17001	 1503728532843897
17186	 1503728532861083
17146	 1503728532878229
17056	 1503728532895285
17040	 1503728532912325
17096	 1503728532929421
16971	 1503728532946392
17166	 1503728532963558
17028	 1503728532980586
17055	 1503728532997641
17080	 1503728533014721
17105	 1503728533031826
17146	 1503728533048972
17181	 1503728533066153
17082	 1503728533083235
17060	 1503728533100295
17011	 1503728533117306
17095	 1503728533134401
17013	 1503728533151414
16961	 1503728533168375
17195	 1503728533185570
17050	 1503728533202620
17297	 1503728533219917
16961	 1503728533236878
17114	 1503728533253992
17113	 1503728533271105
16987	 1503728533288092
16986	 1503728533305078
17200	 1503728533322278
17036	 1503728533339314
17008	 1503728533356322
17187	 1503728533373509
16903	 1503728533390412
17050	 1503728533407462
17064	 1503728533424526
17071	 1503728533441597
17212	 1503728533458809
16959	 1503728533475768
17025	 1503728533492793
17114	 1503728533509907
17138	 1503728533527045
17000	 1503728533544045
17088	 1503728533561133
17050	 1503728533578183
17097	 1503728533595280
16969	 1503728533612249
17172	 1503728533629421
17027	 1503728533646448
17043	 1503728533663491
17106	 1503728533680597
17165	 1503728533697762
17109	 1503728533714871
17033	 1503728533731904
17102	 1503728533749006
17225	 1503728533766231
16994	 1503728533783225
17094	 1503728533800319
17021	 1503728533817340
17139	 1503728533834479
17092	 1503728533851571
17088	 1503728533868659
17233	 1503728533885892
16993	 1503728533902885
17097	 1503728533919982
17086	 1503728533937068
20872	 1503728533957940
17148	 1503728533975088
17138	 1503728533992226
16881	 1503728534009107
17144	 1503728534026251
17110	 1503728534043361
16978	 1503728534060339
17046	 1503728534077385
17109	 1503728534094494
16933	 1503728534111427
17159	 1503728534128586
16945	 1503728534145531
17272	 1503728534162803
16928	 1503728534179731
17076	 1503728534196807
28358	 1503728534225165
17178	 1503728534242343
17017	 1503728534259360
24248	 1503728534283608
21688	 1503728534305296
18281	 1503728534323577
15002	 1503728534338579
18221	 1503728534356800
17280	 1503728534374080
16993	 1503728534391073
17004	 1503728534408077
17070	 1503728534425147
17012	 1503728534442159
19168	 1503728534461327
17126	 1503728534478453
17043	 1503728534495496
17259	 1503728534512755
19225	 1503728534531980
16768	 1503728534548748
15881	 1503728534564629
17132	 1503728534581761
18398	 1503728534600159
16977	 1503728534617136
17140	 1503728534634276
16945	 1503728534651221
16995	 1503728534668216
17052	 1503728534685268
17106	 1503728534702374
17000	 1503728534719374
16936	 1503728534736310
17045	 1503728534753355
17035	 1503728534770390
17073	 1503728534787463
16996	 1503728534804459
17006	 1503728534821465
17212	 1503728534838677
16930	 1503728534855607
17042	 1503728534872649
17140	 1503728534889789
17056	 1503728534906845
17017	 1503728534923862
17092	 1503728534940954
17077	 1503728534958031
17098	 1503728534975129
16998	 1503728534992127
16992	 1503728535009119
17022	 1503728535026141
17209	 1503728535043350
16884	 1503728535060234
24011	 1503728535084245
17008	 1503728535101253
17012	 1503728535118265
17080	 1503728535135345
16984	 1503728535152329
17084	 1503728535169413
17007	 1503728535186420
17093	 1503728535203513
17003	 1503728535220516
17154	 1503728535237670
17062	 1503728535254732
17013	 1503728535271745
17049	 1503728535288794
17007	 1503728535305801
17110	 1503728535322911
17020	 1503728535339931
19314	 1503728535359245
17058	 1503728535376303
17079	 1503728535393382
17127	 1503728535410509
19458	 1503728535429967
17179	 1503728535447146
17544	 1503728535464690
18333	 1503728535483023
15946	 1503728535498969
16979	 1503728535515948
17138	 1503728535533086
17068	 1503728535550154
17000	 1503728535567154
17084	 1503728535584238
17089	 1503728535601327
17146	 1503728535618473
16994	 1503728535635467
17098	 1503728535652565
16991	 1503728535669556
17112	 1503728535686668
17021	 1503728535703689
21517	 1503728535725206
14148	 1503728535739354
17001	 1503728535756355
18081	 1503728535774436
17076	 1503728535791512
17013	 1503728535808525
17068	 1503728535825593
17200	 1503728535842793
16917	 1503728535859710
17106	 1503728535876816
17060	 1503728535893876
17110	 1503728535910986
17047	 1503728535928033
17039	 1503728535945072
16946	 1503728535962018
17214	 1503728535979232
16984	 1503728535996216
17057	 1503728536013273
17017	 1503728536030290
17058	 1503728536047348
17045	 1503728536064393
17204	 1503728536081597
17046	 1503728536098643
17009	 1503728536115652
17011	 1503728536132663
17004	 1503728536149667
17085	 1503728536166752
17098	 1503728536183850
17064	 1503728536200914
18038	 1503728536218952
16204	 1503728536235156
17014	 1503728536252170
17002	 1503728536269172
17046	 1503728536286218
17168	 1503728536303386
16998	 1503728536320384
16978	 1503728536337362
17143	 1503728536354505
16968	 1503728536371473
23297	 1503728536394770
16925	 1503728536411695
17106	 1503728536428801
23677	 1503728536452478
15836	 1503728536468314
22243	 1503728536490557
17960	 1503728536508517
16027	 1503728536524544
17197	 1503728536541741
17128	 1503728536558869
16892	 1503728536575761
17183	 1503728536592944
17061	 1503728536610005
17193	 1503728536627198
16963	 1503728536644161
17060	 1503728536661221
17061	 1503728536678282
17051	 1503728536695333
17045	 1503728536712378
16992	 1503728536729370
17089	 1503728536746459
16994	 1503728536763453
16985	 1503728536780438
17136	 1503728536797574
17022	 1503728536814596
17088	 1503728536831684
16892	 1503728536848576
17015	 1503728536865591
17100	 1503728536882691
17057	 1503728536899748
17021	 1503728536916769
17055	 1503728536933824
17133	 1503728536950957
17038	 1503728536967995
17106	 1503728536985101
17042	 1503728537002143
17051	 1503728537019194
