# /lscratch1/kbferre/app-traces/mutrino/milc/128/rank-000.txt
 delta	 tstmp
3933	 1504215654133516
18201	 1504215654151717
3920	 1504215654155637
17957	 1504215654173594
4095	 1504215654177689
18293	 1504215654195982
3825	 1504215654199807
18120	 1504215654217927
3978	 1504215654221905
17199	 1504215654239104
4858	 1504215654243962
17830	 1504215654261792
4237	 1504215654266029
18046	 1504215654284075
3982	 1504215654288057
18138	 1504215654306195
4030	 1504215654310225
18181	 1504215654328406
3844	 1504215654332250
18317	 1504215654350567
3766	 1504215654354333
18024	 1504215654372357
4053	 1504215654376410
18095	 1504215654394505
4088	 1504215654398593
18271	 1504215654416864
3780	 1504215654420644
17956	 1504215654438600
4088	 1504215654442688
17590	 1504215654460278
4492	 1504215654464770
18192	 1504215654482962
3830	 1504215654486792
18251	 1504215654505043
3782	 1504215654508825
17942	 1504215654526767
4145	 1504215654530912
18178	 1504215654549090
3869	 1504215654552959
18029	 1504215654570988
4093	 1504215654575081
17886	 1504215654592967
4271	 1504215654597238
18025	 1504215654615263
3997	 1504215654619260
18107	 1504215654637367
4055	 1504215654641422
17866	 1504215654659288
4150	 1504215654663438
18183	 1504215654681621
3890	 1504215654685511
17875	 1504215654703386
4165	 1504215654707551
18062	 1504215654725613
4017	 1504215654729630
18230	 1504215654747860
3746	 1504215654751606
18220	 1504215654769826
3902	 1504215654773728
18214	 1504215654791942
3811	 1504215654795753
18205	 1504215654813958
3844	 1504215654817802
18056	 1504215654835858
4041	 1504215654839899
18075	 1504215654857974
4014	 1504215654861988
17800	 1504215654879788
4286	 1504215654884074
17647	 1504215654901721
4424	 1504215654906145
17682	 1504215654923827
4374	 1504215654928201
18057	 1504215654946258
4065	 1504215654950323
17983	 1504215654968306
4156	 1504215654972462
18153	 1504215654990615
3843	 1504215654994458
17943	 1504215655012401
4165	 1504215655016566
18218	 1504215655034784
3840	 1504215655038624
18152	 1504215655056776
3937	 1504215655060713
18127	 1504215655078840
3910	 1504215655082750
17927	 1504215655100677
4166	 1504215655104843
18218	 1504215655123061
3872	 1504215655126933
18216	 1504215655145149
3779	 1504215655148928
17761	 1504215655166689
4316	 1504215655171005
18125	 1504215655189130
3954	 1504215655193084
18076	 1504215655211160
3987	 1504215655215147
17763	 1504215655232910
4304	 1504215655237214
18247	 1504215655255461
3831	 1504215655259292
18162	 1504215655277454
3894	 1504215655281348
18139	 1504215655299487
3951	 1504215655303438
18054	 1504215655321492
3922	 1504215655325414
18236	 1504215655343650
3895	 1504215655347545
17743	 1504215655365288
4283	 1504215655369571
18141	 1504215655387712
3931	 1504215655391643
18223	 1504215655409866
3856	 1504215655413722
17502	 1504215655431224
4507	 1504215655435731
18254	 1504215655453985
3817	 1504215655457802
17770	 1504215655475572
4294	 1504215655479866
18174	 1504215655498040
3884	 1504215655501924
18236	 1504215655520160
4757	 1504215655524917
17520	 1504215655542437
7578	 1504215655550015
18141	 1504215655568156
5287	 1504215655573443
18071	 1504215655591514
4128	 1504215655595642
18169	 1504215655613811
3973	 1504215655617784
18115	 1504215655635899
3996	 1504215655639895
18069	 1504215655657964
4037	 1504215655662001
18138	 1504215655680139
3941	 1504215655684080
17980	 1504215655702060
4042	 1504215655706102
17358	 1504215655723460
4700	 1504215655728160
18129	 1504215655746289
3972	 1504215655750261
18217	 1504215655768478
3875	 1504215655772353
18076	 1504215655790429
3946	 1504215655794375
18184	 1504215655812559
3866	 1504215655816425
18214	 1504215655834639
3855	 1504215655838494
18081	 1504215655856575
4024	 1504215655860599
18204	 1504215655878803
3805	 1504215655882608
18118	 1504215655900726
4750	 1504215655905476
19448	 1504215655924924
4990	 1504215655929914
18312	 1504215655948226
4049	 1504215655952275
18154	 1504215655970429
3908	 1504215655974337
18144	 1504215655992481
3969	 1504215655996450
17850	 1504215656014300
4232	 1504215656018532
18025	 1504215656036557
4033	 1504215656040590
18085	 1504215656058675
3966	 1504215656062641
17797	 1504215656080438
4670	 1504215656085108
18268	 1504215656103376
4515	 1504215656107891
17133	 1504215656125024
7471	 1504215656132495
15217	 1504215656147712
10987	 1504215656158699
17431	 1504215656176130
6207	 1504215656182337
18747	 1504215656201084
6177	 1504215656207261
17335	 1504215656224596
6253	 1504215656230849
17847	 1504215656248696
5529	 1504215656254225
17836	 1504215656272061
4219	 1504215656276280
17741	 1504215656294021
4357	 1504215656298378
18231	 1504215656316609
3763	 1504215656320372
18189	 1504215656338561
3882	 1504215656342443
18150	 1504215656360593
3900	 1504215656364493
18205	 1504215656382698
3910	 1504215656386608
18178	 1504215656404786
3828	 1504215656408614
17814	 1504215656426428
4275	 1504215656430703
17971	 1504215656448674
4099	 1504215656452773
17779	 1504215656470552
4438	 1504215656474990
18075	 1504215656493065
3980	 1504215656497045
18085	 1504215656515130
3943	 1504215656519073
15231	 1504215656534304
7942	 1504215656542246
17677	 1504215656559923
4964	 1504215656564887
17589	 1504215656582476
5762	 1504215656588238
16187	 1504215656604425
6759	 1504215656611184
18196	 1504215656629380
3894	 1504215656633274
18370	 1504215656651644
3887	 1504215656655531
18100	 1504215656673631
4012	 1504215656677643
17403	 1504215656695046
4677	 1504215656699723
18198	 1504215656717921
3842	 1504215656721763
17951	 1504215656739714
4143	 1504215656743857
18054	 1504215656761911
5353	 1504215656767264
19687	 1504215656786951
5597	 1504215656792548
18251	 1504215656810799
5177	 1504215656815976
17973	 1504215656833949
4052	 1504215656838001
18274	 1504215656856275
3763	 1504215656860038
18262	 1504215656878300
3817	 1504215656882117
18196	 1504215656900313
3873	 1504215656904186
18023	 1504215656922209
4053	 1504215656926262
17979	 1504215656944241
4048	 1504215656948289
18209	 1504215656966498
3807	 1504215656970305
18159	 1504215656988464
3931	 1504215656992395
18226	 1504215657010621
3842	 1504215657014463
17984	 1504215657032447
4080	 1504215657036527
18215	 1504215657054742
3811	 1504215657058553
18166	 1504215657076719
3948	 1504215657080667
17653	 1504215657098320
4439	 1504215657102759
18120	 1504215657120879
3919	 1504215657124798
16884	 1504215657141682
5294	 1504215657146976
17316	 1504215657164292
4891	 1504215657169183
18243	 1504215657187426
4001	 1504215657191427
18473	 1504215657209900
3750	 1504215657213650
17528	 1504215657231178
4513	 1504215657235691
17867	 1504215657253558
4261	 1504215657257819
18110	 1504215657275929
3914	 1504215657279843
18151	 1504215657297994
3899	 1504215657301893
17272	 1504215657319165
4836	 1504215657324001
17921	 1504215657341922
4139	 1504215657346061
18195	 1504215657364256
3848	 1504215657368104
18186	 1504215657386290
3931	 1504215657390221
18080	 1504215657408301
3943	 1504215657412244
18110	 1504215657430354
3979	 1504215657434333
18172	 1504215657452505
3861	 1504215657456366
18159	 1504215657474525
3927	 1504215657478452
17870	 1504215657496322
4177	 1504215657500499
17906	 1504215657518405
4210	 1504215657522615
17778	 1504215657540393
4245	 1504215657544638
17553	 1504215657562191
4605	 1504215657566796
18327	 1504215657585123
3831	 1504215657588954
17316	 1504215657606270
4819	 1504215657611089
18150	 1504215657629239
3906	 1504215657633145
18134	 1504215657651279
3889	 1504215657655168
18187	 1504215657673355
3929	 1504215657677284
17528	 1504215657694812
4521	 1504215657699333
18093	 1504215657717426
3976	 1504215657721402
17639	 1504215657739041
4399	 1504215657743440
18006	 1504215657761446
4097	 1504215657765543
18159	 1504215657783702
3888	 1504215657787590
17737	 1504215657805327
4613	 1504215657809940
18102	 1504215657828042
3896	 1504215657831938
18010	 1504215657849948
4066	 1504215657854014
18127	 1504215657872141
3971	 1504215657876112
17627	 1504215657893739
4507	 1504215657898246
17316	 1504215657915562
4779	 1504215657920341
17731	 1504215657938072
4295	 1504215657942367
17606	 1504215657959973
4483	 1504215657964456
17207	 1504215657981663
4845	 1504215657986508
18118	 1504215658004626
3960	 1504215658008586
18216	 1504215658026802
3818	 1504215658030620
18009	 1504215658048629
4038	 1504215658052667
18177	 1504215658070844
3897	 1504215658074741
17390	 1504215658092131
4701	 1504215658096832
17355	 1504215658114187
4674	 1504215658118861
17934	 1504215658136795
4162	 1504215658140957
17769	 1504215658158726
4313	 1504215658163039
18096	 1504215658181135
3986	 1504215658185121
17599	 1504215658202720
4625	 1504215658207345
17881	 1504215658225226
4175	 1504215658229401
17695	 1504215658247096
4366	 1504215658251462
18127	 1504215658269589
3888	 1504215658273477
17486	 1504215658290963
4603	 1504215658295566
17614	 1504215658313180
4497	 1504215658317677
18203	 1504215658335880
3808	 1504215658339688
18183	 1504215658357871
3958	 1504215658361829
18180	 1504215658380009
3904	 1504215658383913
17532	 1504215658401445
4553	 1504215658405998
18084	 1504215658424082
4018	 1504215658428100
18175	 1504215658446275
3849	 1504215658450124
17533	 1504215658467657
4599	 1504215658472256
18072	 1504215658490328
4003	 1504215658494331
17920	 1504215658512251
4150	 1504215658516401
18289	 1504215658534690
3726	 1504215658538416
17966	 1504215658556382
4148	 1504215658560530
18285	 1504215658578815
3848	 1504215658582663
18099	 1504215658600762
3940	 1504215658604702
18019	 1504215658622721
4060	 1504215658626781
17842	 1504215658644623
4229	 1504215658648852
16864	 1504215658665716
5234	 1504215658670950
18110	 1504215658689060
3913	 1504215658692973
18115	 1504215658711088
3933	 1504215658715021
17670	 1504215658732691
4450	 1504215658737141
18281	 1504215658755422
3696	 1504215658759118
17950	 1504215658777068
4210	 1504215658781278
18169	 1504215658799447
3879	 1504215658803326
18090	 1504215658821416
3983	 1504215658825399
18103	 1504215658843502
3947	 1504215658847449
18258	 1504215658865707
3816	 1504215658869523
18190	 1504215658887713
3854	 1504215658891567
18144	 1504215658909711
3862	 1504215658913573
17627	 1504215658931200
4463	 1504215658935663
18217	 1504215658953880
3877	 1504215658957757
18098	 1504215658975855
3887	 1504215658979742
18242	 1504215658997984
3928	 1504215659001912
17995	 1504215659019907
4062	 1504215659023969
17248	 1504215659041217
4797	 1504215659046014
18125	 1504215659064139
3973	 1504215659068112
18193	 1504215659086305
3880	 1504215659090185
16808	 1504215659106993
5242	 1504215659112235
18170	 1504215659130405
3974	 1504215659134379
17834	 1504215659152213
4239	 1504215659156452
17711	 1504215659174163
4312	 1504215659178475
17903	 1504215659196378
4193	 1504215659200571
18159	 1504215659218730
3928	 1504215659222658
17713	 1504215659240371
4310	 1504215659244681
18225	 1504215659262906
3848	 1504215659266754
18140	 1504215659284894
3971	 1504215659288865
18191	 1504215659307056
3874	 1504215659310930
17887	 1504215659328817
4177	 1504215659332994
17738	 1504215659350732
4317	 1504215659355049
18116	 1504215659373165
3929	 1504215659377094
17230	 1504215659394324
4850	 1504215659399174
17997	 1504215659417171
4067	 1504215659421238
18120	 1504215659439358
3944	 1504215659443302
17947	 1504215659461249
4085	 1504215659465334
18212	 1504215659483546
3899	 1504215659487445
18090	 1504215659505535
3974	 1504215659509509
18089	 1504215659527598
3938	 1504215659531536
17814	 1504215659549350
4309	 1504215659553659
18261	 1504215659571920
3801	 1504215659575721
18000	 1504215659593721
4010	 1504215659597731
17766	 1504215659615497
4388	 1504215659619885
18015	 1504215659637900
3980	 1504215659641880
18029	 1504215659659909
4072	 1504215659663981
17962	 1504215659681943
4120	 1504215659686063
17866	 1504215659703929
4274	 1504215659708203
18016	 1504215659726219
4045	 1504215659730264
18292	 1504215659748556
3849	 1504215659752405
17872	 1504215659770277
4197	 1504215659774474
18193	 1504215659792667
3844	 1504215659796511
18115	 1504215659814626
3974	 1504215659818600
17882	 1504215659836482
4155	 1504215659840637
17005	 1504215659857642
5017	 1504215659862659
17819	 1504215659880478
4281	 1504215659884759
18005	 1504215659902764
4019	 1504215659906783
18215	 1504215659924998
3850	 1504215659928848
18204	 1504215659947052
3851	 1504215659950903
18055	 1504215659968958
4021	 1504215659972979
18182	 1504215659991161
3865	 1504215659995026
18180	 1504215660013206
3942	 1504215660017148
17753	 1504215660034901
4325	 1504215660039226
17356	 1504215660056582
4695	 1504215660061277
18085	 1504215660079362
3988	 1504215660083350
17734	 1504215660101084
4230	 1504215660105314
17135	 1504215660122449
4983	 1504215660127432
17335	 1504215660144767
4771	 1504215660149538
17387	 1504215660166925
4663	 1504215660171588
18087	 1504215660189675
4006	 1504215660193681
17683	 1504215660211364
4393	 1504215660215757
18067	 1504215660233824
4030	 1504215660237854
18164	 1504215660256018
3913	 1504215660259931
18185	 1504215660278116
3823	 1504215660281939
18112	 1504215660300051
3976	 1504215660304027
17708	 1504215660321735
4373	 1504215660326108
18100	 1504215660344208
3984	 1504215660348192
18158	 1504215660366350
3876	 1504215660370226
17232	 1504215660387458
4770	 1504215660392228
17737	 1504215660409965
4355	 1504215660414320
18156	 1504215660432476
3908	 1504215660436384
17346	 1504215660453730
4749	 1504215660458479
18184	 1504215660476663
3859	 1504215660480522
17594	 1504215660498116
4528	 1504215660502644
18214	 1504215660520858
3800	 1504215660524658
18142	 1504215660542800
3964	 1504215660546764
18163	 1504215660564927
3889	 1504215660568816
18147	 1504215660586963
3869	 1504215660590832
18076	 1504215660608908
3985	 1504215660612893
17479	 1504215660630372
4590	 1504215660634962
17550	 1504215660652512
4511	 1504215660657023
18256	 1504215660675279
3791	 1504215660679070
18105	 1504215660697175
3970	 1504215660701145
18194	 1504215660719339
3805	 1504215660723144
18075	 1504215660741219
3999	 1504215660745218
18309	 1504215660763527
3810	 1504215660767337
18163	 1504215660785500
4016	 1504215660789516
18234	 1504215660807750
3809	 1504215660811559
18098	 1504215660829657
4040	 1504215660833697
18251	 1504215660851948
3820	 1504215660855768
18094	 1504215660873862
3913	 1504215660877775
18112	 1504215660895887
3909	 1504215660899796
18113	 1504215660917909
3937	 1504215660921846
18187	 1504215660940033
3815	 1504215660943848
18130	 1504215660961978
3993	 1504215660965971
17470	 1504215660983441
4725	 1504215660988166
17901	 1504215661006067
4193	 1504215661010260
18183	 1504215661028443
3937	 1504215661032380
17791	 1504215661050171
4295	 1504215661054466
18146	 1504215661072612
3883	 1504215661076495
17886	 1504215661094381
4233	 1504215661098614
18098	 1504215661116712
4032	 1504215661120744
18094	 1504215661138838
3993	 1504215661142831
17608	 1504215661160439
4438	 1504215661164877
17909	 1504215661182786
4124	 1504215661186910
18118	 1504215661205028
4022	 1504215661209050
17221	 1504215661226271
4861	 1504215661231132
18192	 1504215661249324
3786	 1504215661253110
18350	 1504215661271460
3878	 1504215661275338
18264	 1504215661293602
3787	 1504215661297389
17134	 1504215661314523
5019	 1504215661319542
17922	 1504215661337464
4168	 1504215661341632
18119	 1504215661359751
3949	 1504215661363700
18099	 1504215661381799
3949	 1504215661385748
18152	 1504215661403900
3909	 1504215661407809
17895	 1504215661425704
4208	 1504215661429912
17993	 1504215661447905
4085	 1504215661451990
18203	 1504215661470193
3825	 1504215661474018
17894	 1504215661491912
4245	 1504215661496157
18149	 1504215661514306
3914	 1504215661518220
17980	 1504215661536200
4126	 1504215661540326
18217	 1504215661558543
3823	 1504215661562366
18053	 1504215661580419
3954	 1504215661584373
18004	 1504215661602377
4138	 1504215661606515
18034	 1504215661624549
3962	 1504215661628511
17983	 1504215661646494
4053	 1504215661650547
18283	 1504215661668830
3814	 1504215661672644
17957	 1504215661690601
4065	 1504215661694666
18044	 1504215661712710
4107	 1504215661716817
18124	 1504215661734941
3921	 1504215661738862
18254	 1504215661757116
3770	 1504215661760886
18227	 1504215661779113
3798	 1504215661782911
18187	 1504215661801098
3957	 1504215661805055
18045	 1504215661823100
3976	 1504215661827076
18149	 1504215661845225
3879	 1504215661849104
18062	 1504215661867166
4022	 1504215661871188
17643	 1504215661888831
4412	 1504215661893243
17675	 1504215661910918
4445	 1504215661915363
18041	 1504215661933404
3957	 1504215661937361
17865	 1504215661955226
4240	 1504215661959466
18170	 1504215661977636
3821	 1504215661981457
18038	 1504215661999495
4032	 1504215662003527
17578	 1504215662021105
4496	 1504215662025601
18175	 1504215662043776
3832	 1504215662047608
18062	 1504215662065670
4112	 1504215662069782
17882	 1504215662087664
4193	 1504215662091857
18198	 1504215662110055
3877	 1504215662113932
18182	 1504215662132114
3848	 1504215662135962
18021	 1504215662153983
4126	 1504215662158109
18181	 1504215662176290
3903	 1504215662180193
18220	 1504215662198413
3817	 1504215662202230
18155	 1504215662220385
3979	 1504215662224364
18267	 1504215662242631
3774	 1504215662246405
18004	 1504215662264409
4047	 1504215662268456
17768	 1504215662286224
4304	 1504215662290528
17699	 1504215662308227
4347	 1504215662312574
17920	 1504215662330494
4081	 1504215662334575
18206	 1504215662352781
3925	 1504215662356706
17973	 1504215662374679
4290	 1504215662378969
18166	 1504215662397135
3899	 1504215662401034
18165	 1504215662419199
4055	 1504215662423254
17898	 1504215662441152
6779	 1504215662447931
17911	 1504215662465842
12544	 1504215662478386
18080	 1504215662496466
9376	 1504215662505842
18360	 1504215662524202
4052	 1504215662528254
18104	 1504215662546358
4031	 1504215662550389
17941	 1504215662568330
4123	 1504215662572453
17502	 1504215662589955
4549	 1504215662594504
18184	 1504215662612688
3873	 1504215662616561
18057	 1504215662634618
3988	 1504215662638606
18392	 1504215662656998
3815	 1504215662660813
18271	 1504215662679084
3799	 1504215662682883
18285	 1504215662701168
3784	 1504215662704952
18271	 1504215662723223
3867	 1504215662727090
18076	 1504215662745166
3970	 1504215662749136
18205	 1504215662767341
3847	 1504215662771188
17613	 1504215662788801
4469	 1504215662793270
18132	 1504215662811402
3974	 1504215662815376
18198	 1504215662833574
9958	 1504215662843532
18371	 1504215662861903
8391	 1504215662870294
18256	 1504215662888550
4741	 1504215662893291
18157	 1504215662911448
4065	 1504215662915513
18180	 1504215662933693
3945	 1504215662937638
18177	 1504215662955815
3835	 1504215662959650
18154	 1504215662977804
3943	 1504215662981747
18107	 1504215662999854
3989	 1504215663003843
18137	 1504215663021980
3957	 1504215663025937
17666	 1504215663043603
9742	 1504215663053345
18484	 1504215663071829
3805	 1504215663075634
17937	 1504215663093571
5420	 1504215663098991
12015	 1504215663111006
18205	 1504215663129211
15344	 1504215663144555
12103	 1504215663156658
28262	 1504215663184920
4651	 1504215663189571
14989	 1504215663204560
11889	 1504215663216449
19628	 1504215663236077
6391	 1504215663242468
20515	 1504215663262983
5502	 1504215663268485
17826	 1504215663286311
4478	 1504215663290789
18234	 1504215663309023
3925	 1504215663312948
18207	 1504215663331155
3963	 1504215663335118
18259	 1504215663353377
3809	 1504215663357186
17571	 1504215663374757
4455	 1504215663379212
18194	 1504215663397406
3877	 1504215663401283
18245	 1504215663419528
3771	 1504215663423299
18126	 1504215663441425
3966	 1504215663445391
18065	 1504215663463456
4015	 1504215663467471
18008	 1504215663485479
4502	 1504215663489981
18068	 1504215663508049
4139	 1504215663512188
18022	 1504215663530210
10023	 1504215663540233
18751	 1504215663558984
8126	 1504215663567110
19229	 1504215663586339
6906	 1504215663593245
20252	 1504215663613497
4136	 1504215663617633
16522	 1504215663634155
10740	 1504215663644895
18071	 1504215663662966
4202	 1504215663667168
20360	 1504215663687528
2608	 1504215663690136
18249	 1504215663708385
3859	 1504215663712244
17442	 1504215663729686
4621	 1504215663734307
18066	 1504215663752373
3991	 1504215663756364
18104	 1504215663774468
4012	 1504215663778480
18119	 1504215663796599
3932	 1504215663800531
17557	 1504215663818088
4558	 1504215663822646
17871	 1504215663840517
7871	 1504215663848388
23286	 1504215663871674
3474	 1504215663875148
17844	 1504215663892992
8564	 1504215663901556
18162	 1504215663919718
3948	 1504215663923666
18123	 1504215663941789
3983	 1504215663945772
17871	 1504215663963643
4191	 1504215663967834
18175	 1504215663986009
3971	 1504215663989980
18212	 1504215664008192
3823	 1504215664012015
18042	 1504215664030057
4066	 1504215664034123
18190	 1504215664052313
3880	 1504215664056193
17759	 1504215664073952
4324	 1504215664078276
18127	 1504215664096403
3946	 1504215664100349
17295	 1504215664117644
4724	 1504215664122368
17901	 1504215664140269
4129	 1504215664144398
18118	 1504215664162516
3901	 1504215664166417
18339	 1504215664184756
3809	 1504215664188565
18139	 1504215664206704
3910	 1504215664210614
18173	 1504215664228787
7548	 1504215664236335
18056	 1504215664254391
3921	 1504215664258312
19452	 1504215664277764
3116	 1504215664280880
18702	 1504215664299582
3881	 1504215664303463
18020	 1504215664321483
4097	 1504215664325580
17958	 1504215664343538
4116	 1504215664347654
18178	 1504215664365832
3952	 1504215664369784
17780	 1504215664387564
4285	 1504215664391849
18174	 1504215664410023
3855	 1504215664413878
18164	 1504215664432042
3948	 1504215664435990
17764	 1504215664453754
4495	 1504215664458249
17647	 1504215664475896
4414	 1504215664480310
17156	 1504215664497466
4899	 1504215664502365
18233	 1504215664520598
3850	 1504215664524448
18209	 1504215664542657
3848	 1504215664546505
17672	 1504215664564177
4442	 1504215664568619
18186	 1504215664586805
3872	 1504215664590677
18142	 1504215664608819
3858	 1504215664612677
17779	 1504215664630456
4344	 1504215664634800
17862	 1504215664652662
4279	 1504215664656941
17930	 1504215664674871
4097	 1504215664678968
17650	 1504215664696618
4399	 1504215664701017
18073	 1504215664719090
4047	 1504215664723137
18158	 1504215664741295
3923	 1504215664745218
17909	 1504215664763127
4108	 1504215664767235
17859	 1504215664785094
4194	 1504215664789288
17903	 1504215664807191
4197	 1504215664811388
18170	 1504215664829558
3888	 1504215664833446
18297	 1504215664851743
3740	 1504215664855483
18306	 1504215664873789
3785	 1504215664877574
18138	 1504215664895712
3978	 1504215664899690
17887	 1504215664917577
4197	 1504215664921774
17710	 1504215664939484
4374	 1504215664943858
17904	 1504215664961762
4204	 1504215664965966
18122	 1504215664984088
3968	 1504215664988056
17806	 1504215665005862
4298	 1504215665010160
18218	 1504215665028378
3825	 1504215665032203
18098	 1504215665050301
4054	 1504215665054355
18026	 1504215665072381
4094	 1504215665076475
17893	 1504215665094368
4208	 1504215665098576
17894	 1504215665116470
4190	 1504215665120660
17779	 1504215665138439
4175	 1504215665142614
17921	 1504215665160535
4272	 1504215665164807
16713	 1504215665181520
5354	 1504215665186874
18109	 1504215665204983
3953	 1504215665208936
18212	 1504215665227148
3833	 1504215665230981
17352	 1504215665248333
4750	 1504215665253083
17364	 1504215665270447
4827	 1504215665275274
18007	 1504215665293281
4059	 1504215665297340
18193	 1504215665315533
3817	 1504215665319350
18184	 1504215665337534
3935	 1504215665341469
17849	 1504215665359318
4189	 1504215665363507
17605	 1504215665381112
4540	 1504215665385652
18144	 1504215665403796
3895	 1504215665407691
18258	 1504215665425949
3826	 1504215665429775
17955	 1504215665447730
4097	 1504215665451827
18159	 1504215665469986
3986	 1504215665473972
18087	 1504215665492059
4063	 1504215665496122
17870	 1504215665513992
4232	 1504215665518224
17815	 1504215665536039
4184	 1504215665540223
18202	 1504215665558425
3855	 1504215665562280
17761	 1504215665580041
4363	 1504215665584404
18136	 1504215665602540
3885	 1504215665606425
18219	 1504215665624644
3917	 1504215665628561
18115	 1504215665646676
3946	 1504215665650622
17979	 1504215665668601
4090	 1504215665672691
18055	 1504215665690746
4040	 1504215665694786
17541	 1504215665712327
4458	 1504215665716785
17954	 1504215665734739
4191	 1504215665738930
18074	 1504215665757004
4024	 1504215665761028
18241	 1504215665779269
3783	 1504215665783052
17931	 1504215665800983
4123	 1504215665805106
17542	 1504215665822648
4518	 1504215665827166
18111	 1504215665845277
3940	 1504215665849217
17959	 1504215665867176
4168	 1504215665871344
18176	 1504215665889520
3917	 1504215665893437
18104	 1504215665911541
3961	 1504215665915502
18245	 1504215665933747
3865	 1504215665937612
17637	 1504215665955249
4402	 1504215665959651
18180	 1504215665977831
3899	 1504215665981730
17920	 1504215665999650
4169	 1504215666003819
17762	 1504215666021581
4354	 1504215666025935
17673	 1504215666043608
4444	 1504215666048052
18114	 1504215666066166
3977	 1504215666070143
18188	 1504215666088331
3909	 1504215666092240
18091	 1504215666110331
3959	 1504215666114290
18173	 1504215666132463
3859	 1504215666136322
18217	 1504215666154539
3885	 1504215666158424
18078	 1504215666176502
3989	 1504215666180491
17431	 1504215666197922
4624	 1504215666202546
18548	 1504215666221094
3902	 1504215666224996
17813	 1504215666242809
4283	 1504215666247092
18142	 1504215666265234
3967	 1504215666269201
17247	 1504215666286448
4811	 1504215666291259
18164	 1504215666309423
3896	 1504215666313319
18181	 1504215666331500
3806	 1504215666335306
18258	 1504215666353564
3829	 1504215666357393
17776	 1504215666375169
4351	 1504215666379520
18198	 1504215666397718
3811	 1504215666401529
17680	 1504215666419209
4356	 1504215666423565
18086	 1504215666441651
4009	 1504215666445660
18025	 1504215666463685
4024	 1504215666467709
18065	 1504215666485774
4056	 1504215666489830
18056	 1504215666507886
4006	 1504215666511892
18096	 1504215666529988
3988	 1504215666533976
18160	 1504215666552136
3848	 1504215666555984
18054	 1504215666574038
4025	 1504215666578063
18282	 1504215666596345
3850	 1504215666600195
18139	 1504215666618334
3889	 1504215666622223
17900	 1504215666640123
4063	 1504215666644186
18343	 1504215666662529
3772	 1504215666666301
18183	 1504215666684484
3900	 1504215666688384
18143	 1504215666706527
3934	 1504215666710461
17792	 1504215666728253
4286	 1504215666732539
17881	 1504215666750420
4160	 1504215666754580
17549	 1504215666772129
4553	 1504215666776682
18140	 1504215666794822
3846	 1504215666798668
17597	 1504215666816265
4419	 1504215666820684
18206	 1504215666838890
3893	 1504215666842783
17657	 1504215666860440
4441	 1504215666864881
18122	 1504215666883003
3891	 1504215666886894
17817	 1504215666904711
4289	 1504215666909000
17585	 1504215666926585
4526	 1504215666931111
17962	 1504215666949073
4148	 1504215666953221
17940	 1504215666971161
4153	 1504215666975314
17961	 1504215666993275
4124	 1504215666997399
18194	 1504215667015593
3902	 1504215667019495
18089	 1504215667037584
3936	 1504215667041520
17959	 1504215667059479
4076	 1504215667063555
18241	 1504215667081796
3814	 1504215667085610
17801	 1504215667103411
4242	 1504215667107653
18236	 1504215667125889
3885	 1504215667129774
18118	 1504215667147892
3896	 1504215667151788
17541	 1504215667169329
4531	 1504215667173860
17552	 1504215667191412
4520	 1504215667195932
18157	 1504215667214089
3929	 1504215667218018
17988	 1504215667236006
4089	 1504215667240095
17969	 1504215667258064
4106	 1504215667262170
17058	 1504215667279228
5016	 1504215667284244
18210	 1504215667302454
3855	 1504215667306309
18220	 1504215667324529
3943	 1504215667328472
18098	 1504215667346570
3933	 1504215667350503
17871	 1504215667368374
4225	 1504215667372599
18198	 1504215667390797
3843	 1504215667394640
18137	 1504215667412777
3935	 1504215667416712
17880	 1504215667434592
4193	 1504215667438785
17970	 1504215667456755
4153	 1504215667460908
18091	 1504215667478999
3938	 1504215667482937
18101	 1504215667501038
4024	 1504215667505062
18030	 1504215667523092
4023	 1504215667527115
18001	 1504215667545116
4098	 1504215667549214
17926	 1504215667567140
4097	 1504215667571237
17976	 1504215667589213
4095	 1504215667593308
17715	 1504215667611023
4393	 1504215667615416
18116	 1504215667633532
4034	 1504215667637566
18184	 1504215667655750
3869	 1504215667659619
17637	 1504215667677256
4426	 1504215667681682
17395	 1504215667699077
4708	 1504215667703785
17644	 1504215667721429
4388	 1504215667725817
18041	 1504215667743858
4077	 1504215667747935
18247	 1504215667766182
3821	 1504215667770003
17933	 1504215667787936
4176	 1504215667792112
17846	 1504215667809958
4202	 1504215667814160
17670	 1504215667831830
4341	 1504215667836171
17981	 1504215667854152
4124	 1504215667858276
18094	 1504215667876370
3981	 1504215667880351
18298	 1504215667898649
3857	 1504215667902506
18081	 1504215667920587
4036	 1504215667924623
17788	 1504215667942411
4357	 1504215667946768
18234	 1504215667965002
3779	 1504215667968781
17835	 1504215667986616
4231	 1504215667990847
17736	 1504215668008583
4408	 1504215668012991
18061	 1504215668031052
3883	 1504215668034935
17849	 1504215668052784
4340	 1504215668057124
17609	 1504215668074733
4388	 1504215668079121
17897	 1504215668097018
4157	 1504215668101175
18164	 1504215668119339
3850	 1504215668123189
18162	 1504215668141351
3971	 1504215668145322
18172	 1504215668163494
3951	 1504215668167445
18146	 1504215668185591
3974	 1504215668189565
18017	 1504215668207582
4118	 1504215668211700
18193	 1504215668229893
3864	 1504215668233757
18140	 1504215668251897
3960	 1504215668255857
18046	 1504215668273903
